setting,regime,sweep,sweep_value,d,N,average_in_degree,max_parents,alpha_low,alpha_high,replication,seed,method,method_internal,method_seed,start_time_utc,end_time_utc,status,error_type,error_message,runtime_sec,runtime_local_score_sec,runtime_search_sec,n_local_scores_evaluated,true_exogenous_families,true_exogenous_params,true_alpha_matrix,true_directed_edge_set,estimated_directed_edge_set,estimated_undirected_edge_set,true_adjacency,estimated_adjacency,F1,skeleton_F1,exact_recovery,n_true_edges,n_estimated_directed,n_estimated_undirected,source
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,1,6806572511313613517,ODS,PoissonDAG-ODS,4827416112536357366,,,success,,,0.4145898999995552,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":9.7534635728593},{""lam"":2.4783837082276428},{""lam"":9.900365659540121},{""lam"":3.1940386065256803},{""lam"":6.865977924287492},{""lam"":3.1982722992976163},{""lam"":3.3465299171070058},{""lam"":4.920230238163665}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.6811590112750991,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.20072634990561689,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.737328115679068,0.0,0.41753738554346853,0.0,0.0,0.0,0.0],[0.27286639256130557,0.30657309409027445,0.23018639431096438,0.5978303229194235,0.0,0.0,0.0,0.0],[0.23469035032788046,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8314951152777724,0.0,0.0,0.0,0.5405768553346546,0.5671224078241244,0.0,0.0]]",0->2;0->3;0->5;0->6;0->7;1->4;1->5;2->5;3->4;3->5;4->7;5->7,0->2;0->3;0->4;0->6;0->7;1->0;1->3;1->4;1->6;2->4;2->5;2->6;4->3;5->3;5->7;6->5;7->4,,"[[0,0,1,1,0,1,1,1],[0,0,0,0,1,1,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,1,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,1,1,1,0,1,1],[1,0,0,1,1,0,1,0],[0,0,0,0,1,1,1,0],[0,0,0,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,1,0,0,0,1],[0,0,0,0,0,1,0,0],[0,0,0,0,1,0,0,0]]",0.4827586206896552,0.6896551724137931,0.0,12.0,17.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,2,8755709534462054863,Poisson-only DP,FixedPoissonDP,3143833451063089417,,,success,,,0.0733809000012115,0.0717772999996668,0.0012575999935506,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":6.246778981751885},{""lam"":8.478110658609264},{""lam"":5.497644694457242},{""lam"":4.306592036183777},{""lam"":6.878968789186841},{""lam"":2.955922843201173},{""lam"":6.819090275832623},{""lam"":3.3189379379071813}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5627389400430051,0.0,0.0,0.0,0.0,0.0,0.0],[0.5378146703343627,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.3239272146366369,0.0,0.0,0.0,0.0,0.0],[0.46362982303159694,0.6053142089141135,0.7704879834515134,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5870435901375061,0.3958152298273618,0.17549139892847218,0.44651389904116534,0.0,0.0],[0.0,0.245978541368399,0.0,0.30324654636305004,0.0,0.0,0.0,0.0]]",0->3;0->5;1->2;1->5;1->7;2->4;2->5;2->6;3->6;3->7;4->6;5->6,0->3;0->5;1->5;1->7;2->6;3->6;3->7;5->2;5->6;7->6,,"[[0,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,0,1,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,1,0,1,0,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,1,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,0]]",0.7272727272727272,0.8181818181818182,0.0,12.0,10.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,2,8755709534462054863,Proposed DP-BIC,LibraryDP,5589865528957697434,,,success,,,0.6489063999979408,0.6478597000023001,0.0006051000018487,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":6.246778981751885},{""lam"":8.478110658609264},{""lam"":5.497644694457242},{""lam"":4.306592036183777},{""lam"":6.878968789186841},{""lam"":2.955922843201173},{""lam"":6.819090275832623},{""lam"":3.3189379379071813}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5627389400430051,0.0,0.0,0.0,0.0,0.0,0.0],[0.5378146703343627,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.3239272146366369,0.0,0.0,0.0,0.0,0.0],[0.46362982303159694,0.6053142089141135,0.7704879834515134,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5870435901375061,0.3958152298273618,0.17549139892847218,0.44651389904116534,0.0,0.0],[0.0,0.245978541368399,0.0,0.30324654636305004,0.0,0.0,0.0,0.0]]",0->3;0->5;1->2;1->5;1->7;2->4;2->5;2->6;3->6;3->7;4->6;5->6,0->3;0->5;1->5;1->7;2->6;3->6;3->7;5->2;5->6;7->6,,"[[0,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,0,1,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,1,0,1,0,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,0,0],[0,0,1,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,0]]",0.7272727272727272,0.8181818181818182,0.0,12.0,10.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,2,8755709534462054863,Greedy-BIC,LibraryGreedy,4043608738449839699,,,success,,,0.0856092999965767,0.0813069000287214,0.0042587999705574,121.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":6.246778981751885},{""lam"":8.478110658609264},{""lam"":5.497644694457242},{""lam"":4.306592036183777},{""lam"":6.878968789186841},{""lam"":2.955922843201173},{""lam"":6.819090275832623},{""lam"":3.3189379379071813}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5627389400430051,0.0,0.0,0.0,0.0,0.0,0.0],[0.5378146703343627,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.3239272146366369,0.0,0.0,0.0,0.0,0.0],[0.46362982303159694,0.6053142089141135,0.7704879834515134,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5870435901375061,0.3958152298273618,0.17549139892847218,0.44651389904116534,0.0,0.0],[0.0,0.245978541368399,0.0,0.30324654636305004,0.0,0.0,0.0,0.0]]",0->3;0->5;1->2;1->5;1->7;2->4;2->5;2->6;3->6;3->7;4->6;5->6,0->3;0->5;1->5;2->6;3->6;5->2;5->6;6->7,,"[[0,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,0,1,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,1,0,1,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,1,0,0,0,1,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0]]",0.6,0.7000000000000001,0.0,12.0,8.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,2,8755709534462054863,PB-SCM,PBSCM,5876878361076263597,,,success,,,1.0022259000033955,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":6.246778981751885},{""lam"":8.478110658609264},{""lam"":5.497644694457242},{""lam"":4.306592036183777},{""lam"":6.878968789186841},{""lam"":2.955922843201173},{""lam"":6.819090275832623},{""lam"":3.3189379379071813}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5627389400430051,0.0,0.0,0.0,0.0,0.0,0.0],[0.5378146703343627,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.3239272146366369,0.0,0.0,0.0,0.0,0.0],[0.46362982303159694,0.6053142089141135,0.7704879834515134,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5870435901375061,0.3958152298273618,0.17549139892847218,0.44651389904116534,0.0,0.0],[0.0,0.245978541368399,0.0,0.30324654636305004,0.0,0.0,0.0,0.0]]",0->3;0->5;1->2;1->5;1->7;2->4;2->5;2->6;3->6;3->7;4->6;5->6,2->6,0--3;1--2;1--7;3--7,"[[0,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,0,1,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.1538461538461538,0.5882352941176471,0.0,12.0,1.0,4.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,2,8755709534462054863,PB-SCM-PGF,PBSCM_PGF,4356039957039932777,,,success,,,0.0840177000063704,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":6.246778981751885},{""lam"":8.478110658609264},{""lam"":5.497644694457242},{""lam"":4.306592036183777},{""lam"":6.878968789186841},{""lam"":2.955922843201173},{""lam"":6.819090275832623},{""lam"":3.3189379379071813}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5627389400430051,0.0,0.0,0.0,0.0,0.0,0.0],[0.5378146703343627,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.3239272146366369,0.0,0.0,0.0,0.0,0.0],[0.46362982303159694,0.6053142089141135,0.7704879834515134,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5870435901375061,0.3958152298273618,0.17549139892847218,0.44651389904116534,0.0,0.0],[0.0,0.245978541368399,0.0,0.30324654636305004,0.0,0.0,0.0,0.0]]",0->3;0->5;1->2;1->5;1->7;2->4;2->5;2->6;3->6;3->7;4->6;5->6,,5--7,"[[0,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,0,1,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.0,0.0,12.0,0.0,1.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,2,8755709534462054863,PC-RCIT,PC-RCIT,5982733659750097753,,,success,,,0.3508282000038889,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":6.246778981751885},{""lam"":8.478110658609264},{""lam"":5.497644694457242},{""lam"":4.306592036183777},{""lam"":6.878968789186841},{""lam"":2.955922843201173},{""lam"":6.819090275832623},{""lam"":3.3189379379071813}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5627389400430051,0.0,0.0,0.0,0.0,0.0,0.0],[0.5378146703343627,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.3239272146366369,0.0,0.0,0.0,0.0,0.0],[0.46362982303159694,0.6053142089141135,0.7704879834515134,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5870435901375061,0.3958152298273618,0.17549139892847218,0.44651389904116534,0.0,0.0],[0.0,0.245978541368399,0.0,0.30324654636305004,0.0,0.0,0.0,0.0]]",0->3;0->5;1->2;1->5;1->7;2->4;2->5;2->6;3->6;3->7;4->6;5->6,,0--3;2--5;2--6;5--6,"[[0,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,0,1,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.5,0.0,12.0,0.0,4.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,2,8755709534462054863,ODS,PoissonDAG-ODS,2323911087455496015,,,success,,,0.6253681999951368,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":6.246778981751885},{""lam"":8.478110658609264},{""lam"":5.497644694457242},{""lam"":4.306592036183777},{""lam"":6.878968789186841},{""lam"":2.955922843201173},{""lam"":6.819090275832623},{""lam"":3.3189379379071813}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.5627389400430051,0.0,0.0,0.0,0.0,0.0,0.0],[0.5378146703343627,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.3239272146366369,0.0,0.0,0.0,0.0,0.0],[0.46362982303159694,0.6053142089141135,0.7704879834515134,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5870435901375061,0.3958152298273618,0.17549139892847218,0.44651389904116534,0.0,0.0],[0.0,0.245978541368399,0.0,0.30324654636305004,0.0,0.0,0.0,0.0]]",0->3;0->5;1->2;1->5;1->7;2->4;2->5;2->6;3->6;3->7;4->6;5->6,0->1;0->3;0->4;0->5;1->2;1->4;2->4;3->1;3->4;3->5;3->6;3->7;5->1;5->2;5->4;5->6;6->2;6->4;7->1;7->2;7->4;7->5;7->6,,"[[0,0,0,1,0,1,0,0],[0,0,1,0,0,1,0,1],[0,0,0,0,1,1,1,0],[0,0,0,0,0,0,1,1],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,1,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,1,0,1,1,1,0,0],[0,0,1,0,1,0,0,0],[0,0,0,0,1,0,0,0],[0,1,0,0,1,1,1,1],[0,0,0,0,0,0,0,0],[0,1,1,0,1,0,1,0],[0,0,1,0,1,0,0,0],[0,1,1,0,1,1,1,0]]",0.4,0.6857142857142856,0.0,12.0,23.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,3,6640518176899687361,Poisson-only DP,FixedPoissonDP,6599700012243904352,,,success,,,0.0581850999951711,0.0573765000008279,0.0006205000026966,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":8.61827585157392},{""lam"":9.68112125820328},{""lam"":4.825582836866161},{""lam"":5.018296828079015},{""lam"":4.761860960648082},{""lam"":3.4505264176210826},{""lam"":4.610285880910188},{""lam"":4.429218226493976}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.19741174740645925,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6233717777980097,0.7156406466272189,0.0,0.0,0.0,0.0,0.0],[0.6567833259380411,0.0,0.0,0.8359594034765166,0.0,0.0,0.0,0.0],[0.0,0.5063643622104047,0.0,0.5434316564327238,0.0,0.0,0.0,0.0],[0.0,0.0,0.8242538665424213,0.0,0.0,0.0,0.0,0.0],[0.0,0.30707909055203003,0.20616227273447094,0.0,0.35794707781030904,0.2201972684466936,0.0,0.0]]",0->1;0->4;1->3;1->5;1->7;2->3;2->6;2->7;3->4;3->5;4->7;5->7,0->4;1->5;1->7;2->6;3->4;4->7;5->3;7->2,,"[[0,1,0,0,1,0,0,0],[0,0,0,1,0,1,0,1],[0,0,0,1,0,0,1,1],[0,0,0,0,1,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,0,1,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,1,0,0,0,0,0]]",0.6,0.8,0.0,12.0,8.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,3,6640518176899687361,Proposed DP-BIC,LibraryDP,6674498044104518572,,,success,,,0.6950622000003932,0.6942061000008835,0.0005481999978655,960.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":8.61827585157392},{""lam"":9.68112125820328},{""lam"":4.825582836866161},{""lam"":5.018296828079015},{""lam"":4.761860960648082},{""lam"":3.4505264176210826},{""lam"":4.610285880910188},{""lam"":4.429218226493976}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.19741174740645925,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6233717777980097,0.7156406466272189,0.0,0.0,0.0,0.0,0.0],[0.6567833259380411,0.0,0.0,0.8359594034765166,0.0,0.0,0.0,0.0],[0.0,0.5063643622104047,0.0,0.5434316564327238,0.0,0.0,0.0,0.0],[0.0,0.0,0.8242538665424213,0.0,0.0,0.0,0.0,0.0],[0.0,0.30707909055203003,0.20616227273447094,0.0,0.35794707781030904,0.2201972684466936,0.0,0.0]]",0->1;0->4;1->3;1->5;1->7;2->3;2->6;2->7;3->4;3->5;4->7;5->7,0->4;1->5;1->7;2->6;3->4;4->7;5->3;7->2,,"[[0,1,0,0,1,0,0,0],[0,0,0,1,0,1,0,1],[0,0,0,1,0,0,1,1],[0,0,0,0,1,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,0,1,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,1,0,0,0,0,0]]",0.6,0.8,0.0,12.0,8.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,3,6640518176899687361,Greedy-BIC,LibraryGreedy,5037321402641409519,,,success,,,0.0776044000012916,0.0743433000025106,0.0032106999933603,107.0,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":8.61827585157392},{""lam"":9.68112125820328},{""lam"":4.825582836866161},{""lam"":5.018296828079015},{""lam"":4.761860960648082},{""lam"":3.4505264176210826},{""lam"":4.610285880910188},{""lam"":4.429218226493976}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.19741174740645925,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6233717777980097,0.7156406466272189,0.0,0.0,0.0,0.0,0.0],[0.6567833259380411,0.0,0.0,0.8359594034765166,0.0,0.0,0.0,0.0],[0.0,0.5063643622104047,0.0,0.5434316564327238,0.0,0.0,0.0,0.0],[0.0,0.0,0.8242538665424213,0.0,0.0,0.0,0.0,0.0],[0.0,0.30707909055203003,0.20616227273447094,0.0,0.35794707781030904,0.2201972684466936,0.0,0.0]]",0->1;0->4;1->3;1->5;1->7;2->3;2->6;2->7;3->4;3->5;4->7;5->7,0->4;1->5;1->7;2->6;3->4;4->7;5->3;7->2,,"[[0,1,0,0,1,0,0,0],[0,0,0,1,0,1,0,1],[0,0,0,1,0,0,1,1],[0,0,0,0,1,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,1],[0,0,0,0,0,0,1,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,0,0,1],[0,0,0,1,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,1,0,0,0,0,0]]",0.6,0.8,0.0,12.0,8.0,0.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,3,6640518176899687361,PB-SCM,PBSCM,3729588781689811453,,,success,,,1.0381076999983634,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":8.61827585157392},{""lam"":9.68112125820328},{""lam"":4.825582836866161},{""lam"":5.018296828079015},{""lam"":4.761860960648082},{""lam"":3.4505264176210826},{""lam"":4.610285880910188},{""lam"":4.429218226493976}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.19741174740645925,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6233717777980097,0.7156406466272189,0.0,0.0,0.0,0.0,0.0],[0.6567833259380411,0.0,0.0,0.8359594034765166,0.0,0.0,0.0,0.0],[0.0,0.5063643622104047,0.0,0.5434316564327238,0.0,0.0,0.0,0.0],[0.0,0.0,0.8242538665424213,0.0,0.0,0.0,0.0,0.0],[0.0,0.30707909055203003,0.20616227273447094,0.0,0.35794707781030904,0.2201972684466936,0.0,0.0]]",0->1;0->4;1->3;1->5;1->7;2->3;2->6;2->7;3->4;3->5;4->7;5->7,,1--3;1--5;3--4;3--5,"[[0,1,0,0,1,0,0,0],[0,0,0,1,0,1,0,1],[0,0,0,1,0,0,1,1],[0,0,0,0,1,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.5,0.0,12.0,0.0,4.0,reused_formal_extended_experiments_v1
all_poisson,restricted,sample_size,100,8,100,1.5,5,0.15,0.85,3,6640518176899687361,PB-SCM-PGF,PBSCM_PGF,3619309403538599047,,,success,,,0.0896789000034914,,,,Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson;Poisson,"[{""lam"":8.61827585157392},{""lam"":9.68112125820328},{""lam"":4.825582836866161},{""lam"":5.018296828079015},{""lam"":4.761860960648082},{""lam"":3.4505264176210826},{""lam"":4.610285880910188},{""lam"":4.429218226493976}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.19741174740645925,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.6233717777980097,0.7156406466272189,0.0,0.0,0.0,0.0,0.0],[0.6567833259380411,0.0,0.0,0.8359594034765166,0.0,0.0,0.0,0.0],[0.0,0.5063643622104047,0.0,0.5434316564327238,0.0,0.0,0.0,0.0],[0.0,0.0,0.8242538665424213,0.0,0.0,0.0,0.0,0.0],[0.0,0.30707909055203003,0.20616227273447094,0.0,0.35794707781030904,0.2201972684466936,0.0,0.0]]",0->1;0->4;1->3;1->5;1->7;2->3;2->6;2->7;3->4;3->5;4->7;5->7,,0--6;4--5,"[[0,1,0,0,1,0,0,0],[0,0,0,1,0,1,0,1],[0,0,0,1,0,0,1,1],[0,0,0,0,1,1,0,0],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,1],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]","[[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0]]",0.0,0.0,0.0,12.0,0.0,2.0,reused_formal_extended_experiments_v1
