alpha_regime,sweep,kbar_in,anchor_d,anchor_N,d,N,rep,method,alpha_low,alpha_high,max_parents,avg_indegree,dag_generation_mode,realized_avg_indegree,parallel_workers,seed,method_seed,runtime_sec,local_score_runtime_sec,search_runtime_sec,n_local_scores_evaluated,score,directed_f1,skeleton_f1,exact_dag,family_accuracy,alpha_rmse_if_exact,alpha_rmse_on_correct_edges,alpha_mape_on_correct_edges_pct,alpha_rmse_on_true_edges,n_correct_directed_edges,n_true_edges,n_est_directed_edges,n_est_undirected_edges,true_families,true_exogenous_params,true_alpha_matrix,selected_families,true_edges,estimated_directed_edges,estimated_undirected_edges
expanded,kbar,2.0,8,3200,8,3200,90,OracleDP,0.2,2.0,5,2.0,exact_edges,2.0,12,10354431661996309308,16082319938976151016,9.219398400004138,9.218786800003727,0.000611600000411272,960.0,126498.88368436214,1.0,1.0,1.0,1.0,0.04584491637396436,0.045844916373964366,4.9556484902664515,0.04584491637396436,16.0,16.0,16.0,0.0,"ZIP,Bernoulli,NB,Geom,Geom,NB,ZIP,Poisson","[{""lam"":8.241118917839575,""rho"":0.787259971250828},{""p"":0.7158365699073116},{""p"":0.6279236201134123,""r"":4.912501697387634},{""mean"":2.0761507971022874,""p"":0.3250815925350581},{""mean"":5.17320522445433,""p"":0.16199040265802817},{""p"":0.15343375213462726,""r"":4.095705573326948},{""lam"":2.4379275590398555,""rho"":0.652422488595649},{""lam"":6.296849293033401}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8555402625962663,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.39063124653078946,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5341126272110945,0.3210614923304352,0.0,0.0,0.0,0.0],[0.7841185570831342,0.0,1.3985634906650033,1.5670156944434537,0.21008603967406117,0.0,0.0,0.0],[1.8473484135632063,0.0,1.516594097670739,1.2100757957765038,0.0,1.1981674323123335,0.0,0.0],[0.0,1.0506620343588795,0.4368453330962245,0.0,0.3797048785471225,1.3227695755603792,0.0,0.0]]","ZIP,Bernoulli,NB,Geom,Geom,NB,ZIP,Poisson",0->1;0->2;0->5;0->6;1->7;2->4;2->5;2->6;2->7;3->4;3->5;3->6;4->5;4->7;5->6;5->7,0->1;0->2;0->5;0->6;1->7;2->4;2->5;2->6;2->7;3->4;3->5;3->6;4->5;4->7;5->6;5->7,
expanded,kbar,2.0,8,3200,8,3200,90,PC-RCIT,0.2,2.0,5,2.0,exact_edges,2.0,12,10354431661996309308,1387338854203711841,11.004986100000679,,,,,0.45454545454545453,0.6666666666666666,0.0,,,,,,5.0,16.0,6.0,2.0,"ZIP,Bernoulli,NB,Geom,Geom,NB,ZIP,Poisson","[{""lam"":8.241118917839575,""rho"":0.787259971250828},{""p"":0.7158365699073116},{""p"":0.6279236201134123,""r"":4.912501697387634},{""mean"":2.0761507971022874,""p"":0.3250815925350581},{""mean"":5.17320522445433,""p"":0.16199040265802817},{""p"":0.15343375213462726,""r"":4.095705573326948},{""lam"":2.4379275590398555,""rho"":0.652422488595649},{""lam"":6.296849293033401}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8555402625962663,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.39063124653078946,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5341126272110945,0.3210614923304352,0.0,0.0,0.0,0.0],[0.7841185570831342,0.0,1.3985634906650033,1.5670156944434537,0.21008603967406117,0.0,0.0,0.0],[1.8473484135632063,0.0,1.516594097670739,1.2100757957765038,0.0,1.1981674323123335,0.0,0.0],[0.0,1.0506620343588795,0.4368453330962245,0.0,0.3797048785471225,1.3227695755603792,0.0,0.0]]",,0->1;0->2;0->5;0->6;1->7;2->4;2->5;2->6;2->7;3->4;3->5;3->6;4->5;4->7;5->6;5->7,0->6;2->4;2->6;3->4;5->6;7->4,0--1;5--7
expanded,kbar,2.0,8,3200,8,3200,90,PoissonDAG-ODS,0.2,2.0,5,2.0,exact_edges,2.0,12,10354431661996309308,13158126540927255183,2.062374400004046,,,,,0.823529411764706,0.8823529411764706,0.0,,,,,,14.0,16.0,18.0,0.0,"ZIP,Bernoulli,NB,Geom,Geom,NB,ZIP,Poisson","[{""lam"":8.241118917839575,""rho"":0.787259971250828},{""p"":0.7158365699073116},{""p"":0.6279236201134123,""r"":4.912501697387634},{""mean"":2.0761507971022874,""p"":0.3250815925350581},{""mean"":5.17320522445433,""p"":0.16199040265802817},{""p"":0.15343375213462726,""r"":4.095705573326948},{""lam"":2.4379275590398555,""rho"":0.652422488595649},{""lam"":6.296849293033401}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8555402625962663,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.39063124653078946,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.5341126272110945,0.3210614923304352,0.0,0.0,0.0,0.0],[0.7841185570831342,0.0,1.3985634906650033,1.5670156944434537,0.21008603967406117,0.0,0.0,0.0],[1.8473484135632063,0.0,1.516594097670739,1.2100757957765038,0.0,1.1981674323123335,0.0,0.0],[0.0,1.0506620343588795,0.4368453330962245,0.0,0.3797048785471225,1.3227695755603792,0.0,0.0]]",,0->1;0->2;0->5;0->6;1->7;2->4;2->5;2->6;2->7;3->4;3->5;3->6;4->5;4->7;5->6;5->7,0->1;0->5;0->6;0->7;2->0;2->4;2->5;2->6;2->7;3->4;3->5;3->6;3->7;4->5;4->6;4->7;5->6;5->7,
expanded,kbar,2.0,8,3200,8,3200,91,LibraryDP,0.2,2.0,5,2.0,exact_edges,2.0,12,14237128898233758397,14038104012371715319,30.245871000006446,30.245132600000943,0.0007384000055026263,960.0,119090.12252056984,1.0,1.0,1.0,0.75,0.10040633457565715,0.10040633457565715,7.314420252200541,0.10040633457565715,16.0,16.0,16.0,0.0,"Bernoulli,Geom,Bernoulli,ZIP,Binomial,Poisson,Geom,Bernoulli","[{""p"":0.48637698042192434},{""mean"":4.667239714819925,""p"":0.1764527442495477},{""p"":0.6525377444767915},{""lam"":6.044111388862132,""rho"":0.4018979417534124},{""n"":9,""p"":0.8221040139683069},{""lam"":9.846683593172884},{""mean"":5.934975051811368,""p"":0.14419662544262604},{""p"":0.7727061650085586}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7473472080922794,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5714378789756502,0.0,1.1643074387693706,0.0,0.0,0.0,0.0,0.0],[0.0,0.5041041338779712,1.7509213210695755,0.4480061308199589,0.0,0.0,0.0,0.0],[1.6938886596506846,0.0,0.0,0.9953415283777893,0.5775652575647323,0.0,0.0,0.0],[0.0,0.0,0.0,0.9558090326668132,0.0,1.4611100243142454,0.0,0.0],[0.0,1.056521821947289,0.0,0.8609218771618423,0.4323718806894397,0.2975247530238375,0.4165065070377641,0.0]]","Bernoulli,NB,Bernoulli,ZIP,Binomial,Poisson,NB,Bernoulli",0->1;0->3;0->5;1->4;1->7;2->3;2->4;3->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,0->1;0->3;0->5;1->4;1->7;2->3;2->4;3->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,
expanded,kbar,2.0,8,3200,8,3200,91,LibraryGreedy,0.2,2.0,5,2.0,exact_edges,2.0,12,14237128898233758397,10507830027713800043,3.1782136999972863,3.164617899863515,0.013595800133771263,191.0,119090.12252056983,1.0,1.0,1.0,0.75,0.10040633457565715,0.10040633457565715,7.314420252200541,0.10040633457565715,16.0,16.0,16.0,0.0,"Bernoulli,Geom,Bernoulli,ZIP,Binomial,Poisson,Geom,Bernoulli","[{""p"":0.48637698042192434},{""mean"":4.667239714819925,""p"":0.1764527442495477},{""p"":0.6525377444767915},{""lam"":6.044111388862132,""rho"":0.4018979417534124},{""n"":9,""p"":0.8221040139683069},{""lam"":9.846683593172884},{""mean"":5.934975051811368,""p"":0.14419662544262604},{""p"":0.7727061650085586}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7473472080922794,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5714378789756502,0.0,1.1643074387693706,0.0,0.0,0.0,0.0,0.0],[0.0,0.5041041338779712,1.7509213210695755,0.4480061308199589,0.0,0.0,0.0,0.0],[1.6938886596506846,0.0,0.0,0.9953415283777893,0.5775652575647323,0.0,0.0,0.0],[0.0,0.0,0.0,0.9558090326668132,0.0,1.4611100243142454,0.0,0.0],[0.0,1.056521821947289,0.0,0.8609218771618423,0.4323718806894397,0.2975247530238375,0.4165065070377641,0.0]]","Bernoulli,NB,Bernoulli,ZIP,Binomial,Poisson,NB,Bernoulli",0->1;0->3;0->5;1->4;1->7;2->3;2->4;3->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,0->1;0->3;0->5;1->4;1->7;2->3;2->4;3->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,
expanded,kbar,2.0,8,3200,8,3200,91,OracleDP,0.2,2.0,5,2.0,exact_edges,2.0,12,14237128898233758397,9824384591978261421,10.620097399994847,10.619432899999083,0.0006644999957643449,960.0,119106.41971943957,1.0,1.0,1.0,1.0,0.10040633457565715,0.10040633457565715,7.314420252200541,0.10040633457565715,16.0,16.0,16.0,0.0,"Bernoulli,Geom,Bernoulli,ZIP,Binomial,Poisson,Geom,Bernoulli","[{""p"":0.48637698042192434},{""mean"":4.667239714819925,""p"":0.1764527442495477},{""p"":0.6525377444767915},{""lam"":6.044111388862132,""rho"":0.4018979417534124},{""n"":9,""p"":0.8221040139683069},{""lam"":9.846683593172884},{""mean"":5.934975051811368,""p"":0.14419662544262604},{""p"":0.7727061650085586}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7473472080922794,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5714378789756502,0.0,1.1643074387693706,0.0,0.0,0.0,0.0,0.0],[0.0,0.5041041338779712,1.7509213210695755,0.4480061308199589,0.0,0.0,0.0,0.0],[1.6938886596506846,0.0,0.0,0.9953415283777893,0.5775652575647323,0.0,0.0,0.0],[0.0,0.0,0.0,0.9558090326668132,0.0,1.4611100243142454,0.0,0.0],[0.0,1.056521821947289,0.0,0.8609218771618423,0.4323718806894397,0.2975247530238375,0.4165065070377641,0.0]]","Bernoulli,Geom,Bernoulli,ZIP,Binomial,Poisson,Geom,Bernoulli",0->1;0->3;0->5;1->4;1->7;2->3;2->4;3->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,0->1;0->3;0->5;1->4;1->7;2->3;2->4;3->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,
expanded,kbar,2.0,8,3200,8,3200,91,PC-RCIT,0.2,2.0,5,2.0,exact_edges,2.0,12,14237128898233758397,2526191639339935157,15.464455599998473,,,,,0.8571428571428571,0.8571428571428571,0.0,,,,,,12.0,16.0,12.0,0.0,"Bernoulli,Geom,Bernoulli,ZIP,Binomial,Poisson,Geom,Bernoulli","[{""p"":0.48637698042192434},{""mean"":4.667239714819925,""p"":0.1764527442495477},{""p"":0.6525377444767915},{""lam"":6.044111388862132,""rho"":0.4018979417534124},{""n"":9,""p"":0.8221040139683069},{""lam"":9.846683593172884},{""mean"":5.934975051811368,""p"":0.14419662544262604},{""p"":0.7727061650085586}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7473472080922794,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5714378789756502,0.0,1.1643074387693706,0.0,0.0,0.0,0.0,0.0],[0.0,0.5041041338779712,1.7509213210695755,0.4480061308199589,0.0,0.0,0.0,0.0],[1.6938886596506846,0.0,0.0,0.9953415283777893,0.5775652575647323,0.0,0.0,0.0],[0.0,0.0,0.0,0.9558090326668132,0.0,1.4611100243142454,0.0,0.0],[0.0,1.056521821947289,0.0,0.8609218771618423,0.4323718806894397,0.2975247530238375,0.4165065070377641,0.0]]",,0->1;0->3;0->5;1->4;1->7;2->3;2->4;3->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,0->5;1->4;1->7;2->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,
expanded,kbar,2.0,8,3200,8,3200,91,PoissonDAG-ODS,0.2,2.0,5,2.0,exact_edges,2.0,12,14237128898233758397,16495840453914456819,1.8876869000087027,,,,,0.75,0.875,0.0,,,,,,12.0,16.0,16.0,0.0,"Bernoulli,Geom,Bernoulli,ZIP,Binomial,Poisson,Geom,Bernoulli","[{""p"":0.48637698042192434},{""mean"":4.667239714819925,""p"":0.1764527442495477},{""p"":0.6525377444767915},{""lam"":6.044111388862132,""rho"":0.4018979417534124},{""n"":9,""p"":0.8221040139683069},{""lam"":9.846683593172884},{""mean"":5.934975051811368,""p"":0.14419662544262604},{""p"":0.7727061650085586}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.7473472080922794,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.5714378789756502,0.0,1.1643074387693706,0.0,0.0,0.0,0.0,0.0],[0.0,0.5041041338779712,1.7509213210695755,0.4480061308199589,0.0,0.0,0.0,0.0],[1.6938886596506846,0.0,0.0,0.9953415283777893,0.5775652575647323,0.0,0.0,0.0],[0.0,0.0,0.0,0.9558090326668132,0.0,1.4611100243142454,0.0,0.0],[0.0,1.056521821947289,0.0,0.8609218771618423,0.4323718806894397,0.2975247530238375,0.4165065070377641,0.0]]",,0->1;0->3;0->5;1->4;1->7;2->3;2->4;3->4;3->5;3->6;3->7;4->5;4->7;5->6;5->7;6->7,0->1;0->5;1->7;2->1;2->4;3->1;3->5;3->6;3->7;4->1;4->3;4->5;4->7;5->6;5->7;6->7,
expanded,kbar,2.0,8,3200,8,3200,92,LibraryDP,0.2,2.0,5,2.0,exact_edges,2.0,12,7768416571813825328,18275747001698439476,61.25816179999674,61.257050100000924,0.0011116999958176166,960.0,154782.9898902552,1.0,1.0,1.0,0.625,0.03813382347751357,0.03813382347751357,3.34342023589604,0.03813382347751357,16.0,16.0,16.0,0.0,"ZIP,ZIP,ZIP,Binomial,Bernoulli,ZIP,Binomial,NB","[{""lam"":8.53826913736652,""rho"":0.25393884890516605},{""lam"":5.077084513510644,""rho"":0.16405009926514874},{""lam"":6.869738981764031,""rho"":0.3795189829579094},{""n"":15,""p"":0.43220231665991815},{""p"":0.5607637469957113},{""lam"":2.0156575042376677,""rho"":0.8356010946881232},{""n"":13,""p"":0.2783042795027622},{""p"":0.30888590263531535,""r"":2.429002225355366}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.698191775627173,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8264921680058441,0.2966481897171297,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,1.4119567718596517,0.0,0.0,0.0,0.0,0.0],[1.5792969945867652,1.1200015121400024,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,1.7500784612359022,0.0,0.7411056362101287,0.0,0.0,0.0,0.0],[0.0,0.0,0.27073830776259383,1.5716183936479913,0.8265739247125214,0.3070095912943603,0.0,0.0],[0.0,0.0,1.4148148669983698,1.4265228591727337,0.0,0.39286659801421947,1.9049479625359576,0.0]]","ZIP,ZIP,ZIP,Binomial,Bernoulli,Bernoulli,Poisson,Poisson",0->1;0->2;0->4;1->2;1->4;1->5;2->3;2->6;2->7;3->5;3->6;3->7;4->6;5->6;5->7;6->7,0->1;0->2;0->4;1->2;1->4;1->5;2->3;2->6;2->7;3->5;3->6;3->7;4->6;5->6;5->7;6->7,
expanded,kbar,2.0,8,3200,8,3200,92,LibraryGreedy,0.2,2.0,5,2.0,exact_edges,2.0,12,7768416571813825328,7293833863697278117,4.0701253000006545,4.064120199982426,0.006005100018228404,122.0,159610.86929204382,0.42857142857142855,0.7142857142857143,0.0,0.125,,0.5524024537410054,36.9338857205691,0.8832800828925035,6.0,16.0,12.0,0.0,"ZIP,ZIP,ZIP,Binomial,Bernoulli,ZIP,Binomial,NB","[{""lam"":8.53826913736652,""rho"":0.25393884890516605},{""lam"":5.077084513510644,""rho"":0.16405009926514874},{""lam"":6.869738981764031,""rho"":0.3795189829579094},{""n"":15,""p"":0.43220231665991815},{""p"":0.5607637469957113},{""lam"":2.0156575042376677,""rho"":0.8356010946881232},{""n"":13,""p"":0.2783042795027622},{""p"":0.30888590263531535,""r"":2.429002225355366}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.698191775627173,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8264921680058441,0.2966481897171297,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,1.4119567718596517,0.0,0.0,0.0,0.0,0.0],[1.5792969945867652,1.1200015121400024,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,1.7500784612359022,0.0,0.7411056362101287,0.0,0.0,0.0,0.0],[0.0,0.0,0.27073830776259383,1.5716183936479913,0.8265739247125214,0.3070095912943603,0.0,0.0],[0.0,0.0,1.4148148669983698,1.4265228591727337,0.0,0.39286659801421947,1.9049479625359576,0.0]]","ZIP,Poisson,Poisson,Bernoulli,NB,Bernoulli,NB,Geom",0->1;0->2;0->4;1->2;1->4;1->5;2->3;2->6;2->7;3->5;3->6;3->7;4->6;5->6;5->7;6->7,0->2;0->4;0->6;1->5;1->6;3->2;3->5;4->1;4->6;6->7;7->3;7->5,
expanded,kbar,2.0,8,3200,8,3200,92,OracleDP,0.2,2.0,5,2.0,exact_edges,2.0,12,7768416571813825328,17405326904284558617,1.929677599997376,1.9290497999900253,0.0006278000073507428,960.0,154807.066735909,1.0,1.0,1.0,1.0,0.03813382347751357,0.03813382347751357,3.34342023589604,0.03813382347751357,16.0,16.0,16.0,0.0,"ZIP,ZIP,ZIP,Binomial,Bernoulli,ZIP,Binomial,NB","[{""lam"":8.53826913736652,""rho"":0.25393884890516605},{""lam"":5.077084513510644,""rho"":0.16405009926514874},{""lam"":6.869738981764031,""rho"":0.3795189829579094},{""n"":15,""p"":0.43220231665991815},{""p"":0.5607637469957113},{""lam"":2.0156575042376677,""rho"":0.8356010946881232},{""n"":13,""p"":0.2783042795027622},{""p"":0.30888590263531535,""r"":2.429002225355366}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.698191775627173,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8264921680058441,0.2966481897171297,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,1.4119567718596517,0.0,0.0,0.0,0.0,0.0],[1.5792969945867652,1.1200015121400024,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,1.7500784612359022,0.0,0.7411056362101287,0.0,0.0,0.0,0.0],[0.0,0.0,0.27073830776259383,1.5716183936479913,0.8265739247125214,0.3070095912943603,0.0,0.0],[0.0,0.0,1.4148148669983698,1.4265228591727337,0.0,0.39286659801421947,1.9049479625359576,0.0]]","ZIP,ZIP,ZIP,Binomial,Bernoulli,ZIP,Binomial,NB",0->1;0->2;0->4;1->2;1->4;1->5;2->3;2->6;2->7;3->5;3->6;3->7;4->6;5->6;5->7;6->7,0->1;0->2;0->4;1->2;1->4;1->5;2->3;2->6;2->7;3->5;3->6;3->7;4->6;5->6;5->7;6->7,
expanded,kbar,2.0,8,3200,8,3200,92,PC-RCIT,0.2,2.0,5,2.0,exact_edges,2.0,12,7768416571813825328,17623802644714678353,19.279512600012822,,,,,0.19047619047619047,0.896551724137931,0.0,,,,,,2.0,16.0,5.0,8.0,"ZIP,ZIP,ZIP,Binomial,Bernoulli,ZIP,Binomial,NB","[{""lam"":8.53826913736652,""rho"":0.25393884890516605},{""lam"":5.077084513510644,""rho"":0.16405009926514874},{""lam"":6.869738981764031,""rho"":0.3795189829579094},{""n"":15,""p"":0.43220231665991815},{""p"":0.5607637469957113},{""lam"":2.0156575042376677,""rho"":0.8356010946881232},{""n"":13,""p"":0.2783042795027622},{""p"":0.30888590263531535,""r"":2.429002225355366}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.698191775627173,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8264921680058441,0.2966481897171297,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,1.4119567718596517,0.0,0.0,0.0,0.0,0.0],[1.5792969945867652,1.1200015121400024,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,1.7500784612359022,0.0,0.7411056362101287,0.0,0.0,0.0,0.0],[0.0,0.0,0.27073830776259383,1.5716183936479913,0.8265739247125214,0.3070095912943603,0.0,0.0],[0.0,0.0,1.4148148669983698,1.4265228591727337,0.0,0.39286659801421947,1.9049479625359576,0.0]]",,0->1;0->2;0->4;1->2;1->4;1->5;2->3;2->6;2->7;3->5;3->6;3->7;4->6;5->6;5->7;6->7,0->4;1->0;1->4;2->0;6->4,1--5;2--3;2--6;2--7;3--6;3--7;5--7;6--7
expanded,kbar,2.0,8,3200,8,3200,92,PoissonDAG-ODS,0.2,2.0,5,2.0,exact_edges,2.0,12,7768416571813825328,15426100777475018297,5.798033099999884,,,,,0.6666666666666665,0.8333333333333334,0.0,,,,,,12.0,16.0,20.0,0.0,"ZIP,ZIP,ZIP,Binomial,Bernoulli,ZIP,Binomial,NB","[{""lam"":8.53826913736652,""rho"":0.25393884890516605},{""lam"":5.077084513510644,""rho"":0.16405009926514874},{""lam"":6.869738981764031,""rho"":0.3795189829579094},{""n"":15,""p"":0.43220231665991815},{""p"":0.5607637469957113},{""lam"":2.0156575042376677,""rho"":0.8356010946881232},{""n"":13,""p"":0.2783042795027622},{""p"":0.30888590263531535,""r"":2.429002225355366}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.698191775627173,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8264921680058441,0.2966481897171297,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,0.0,1.4119567718596517,0.0,0.0,0.0,0.0,0.0],[1.5792969945867652,1.1200015121400024,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,1.7500784612359022,0.0,0.7411056362101287,0.0,0.0,0.0,0.0],[0.0,0.0,0.27073830776259383,1.5716183936479913,0.8265739247125214,0.3070095912943603,0.0,0.0],[0.0,0.0,1.4148148669983698,1.4265228591727337,0.0,0.39286659801421947,1.9049479625359576,0.0]]",,0->1;0->2;0->4;1->2;1->4;1->5;2->3;2->6;2->7;3->5;3->6;3->7;4->6;5->6;5->7;6->7,0->2;0->4;0->5;0->6;1->0;1->3;1->4;1->5;2->6;2->7;3->2;3->5;3->6;3->7;4->3;4->6;4->7;5->7;6->5;6->7,
expanded,kbar,2.0,8,3200,8,3200,93,LibraryDP,0.2,2.0,5,2.0,exact_edges,2.0,12,12876548105510560009,4196658421025095524,52.147612000015215,52.14694390000659,0.0006681000086246058,960.0,108732.25413425046,0.787878787878788,0.787878787878788,0.0,0.5,,0.35572743251658934,15.952831682925428,0.5161917360334329,13.0,16.0,17.0,0.0,"ZIP,Poisson,Poisson,NB,Bernoulli,Binomial,Geom,Poisson","[{""lam"":3.5793543959728122,""rho"":0.8054186954222109},{""lam"":8.399202143139018},{""lam"":6.680218589284391},{""p"":0.6477080673472337,""r"":2.0814075480468945},{""p"":0.3105526602989803},{""n"":17,""p"":0.6585618140739227},{""mean"":3.8239846400797965,""p"":0.2072975091362352},{""lam"":6.583605508212013}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8531704182627868,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,1.2269913476514325,0.0,0.0,0.0,0.0,0.0,0.0],[1.5474616021886618,0.0,1.6808780602308377,0.0,0.0,0.0,0.0,0.0],[0.37596237189239556,0.0,1.2673495272607838,1.852748003588422,0.0,0.0,0.0,0.0],[1.4100215426117306,1.9818088145252297,0.9411925656067994,0.0,1.7644516139234232,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,1.0241062593191188,0.3425777761267341,0.0,0.0],[1.7187476631681096,0.0,1.9655118425093456,0.0,0.0,0.0,0.9331098129787736,0.0]]","ZIP,Poisson,Poisson,Geom,NB,Binomial,NB,NB",0->1;0->3;0->4;0->5;0->7;1->2;1->5;2->3;2->4;2->5;2->7;3->4;4->5;4->6;5->6;6->7,0->1;0->3;0->5;0->6;0->7;1->2;1->4;1->5;2->3;2->5;2->7;3->4;4->5;4->6;4->7;5->6;7->5,
expanded,kbar,2.0,8,3200,8,3200,93,LibraryGreedy,0.2,2.0,5,2.0,exact_edges,2.0,12,12876548105510560009,3407790076302751171,3.968281900000875,3.961665199822164,0.006616700178710744,134.0,112452.62135574338,0.875,0.875,0.0,0.5,,0.13528212871758005,4.857126230195203,0.3538838165832226,14.0,16.0,16.0,0.0,"ZIP,Poisson,Poisson,NB,Bernoulli,Binomial,Geom,Poisson","[{""lam"":3.5793543959728122,""rho"":0.8054186954222109},{""lam"":8.399202143139018},{""lam"":6.680218589284391},{""p"":0.6477080673472337,""r"":2.0814075480468945},{""p"":0.3105526602989803},{""n"":17,""p"":0.6585618140739227},{""mean"":3.8239846400797965,""p"":0.2072975091362352},{""lam"":6.583605508212013}]","[[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.8531704182627868,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[0.0,1.2269913476514325,0.0,0.0,0.0,0.0,0.0,0.0],[1.5474616021886618,0.0,1.6808780602308377,0.0,0.0,0.0,0.0,0.0],[0.37596237189239556,0.0,1.2673495272607838,1.852748003588422,0.0,0.0,0.0,0.0],[1.4100215426117306,1.9818088145252297,0.9411925656067994,0.0,1.7644516139234232,0.0,0.0,0.0],[0.0,0.0,0.0,0.0,1.0241062593191188,0.3425777761267341,0.0,0.0],[1.7187476631681096,0.0,1.9655118425093456,0.0,0.0,0.0,0.9331098129787736,0.0]]","ZIP,Poisson,Poisson,Geom,NB,Poisson,NB,Poisson",0->1;0->3;0->4;0->5;0->7;1->2;1->5;2->3;2->4;2->5;2->7;3->4;4->5;4->6;5->6;6->7,0->1;0->3;0->5;0->6;0->7;1->2;1->4;1->5;2->3;2->5;2->7;3->4;4->5;4->6;5->6;6->7,
