regime,sweep,sweep_value,d,N,average_in_degree,method,metric,N_total,N_nonNA,NA_rate,mean,sd,se,ci95_low,ci95_high
restricted,average_in_degree,3.0,8,3200,3.0,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,50.27280128074786,36.07987289634762,3.6079872896347625,43.20114619306373,57.344456368432
restricted,average_in_degree,3.0,8,3200,3.0,OracleDP,alpha_mape_recomputed,100,100,0.0,8.599932198145849,2.893737149064133,0.2893737149064133,8.032759716929279,9.16710467936242
extended,dimension,4.0,4,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,5.156808175150903,5.021517333183136,0.5021517333183135,4.172590777847009,6.141025572454798
extended,dimension,4.0,4,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,22.039522490055152,35.288436870746835,3.5288436870746835,15.122988863388771,28.95605611672153
extended,dimension,4.0,4,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,4.983694345199161,3.816588305888995,0.3816588305888995,4.235643037244918,5.731745653153404
extended,dimension,5.0,5,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,5.293262379447315,3.138942681704076,0.3138942681704076,4.678029613833316,5.9084951450613135
extended,dimension,5.0,5,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,24.26587813586155,32.69905651313986,3.269905651313986,17.856863059286137,30.67489321243696
extended,dimension,5.0,5,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,5.220753538348854,2.7743302999275152,0.2774330299927515,4.67698479956306,5.764522277134647
extended,dimension,6.0,6,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,5.168680040286793,3.602681895785268,0.3602681895785268,4.4625543887128805,5.874805691860705
extended,dimension,6.0,6,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,22.443342879497617,35.201156916611694,3.5201156916611693,15.543916123841726,29.34276963515351
extended,dimension,6.0,6,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,5.161079157155789,3.638371056189386,0.3638371056189385,4.447958430142669,5.874199884168909
extended,dimension,7.0,7,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,4.721003525691969,3.4637839298443684,0.3463783929844368,4.042101875442473,5.3999051759414645
extended,dimension,7.0,7,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,10.082747194804435,16.902061387706933,1.6902061387706933,6.769943162813878,13.395551226794996
extended,dimension,7.0,7,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,4.702307979512749,3.449538658314118,0.3449538658314118,4.026198402483182,5.378417556542317
extended,dimension,8.0,8,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,5.0366292507033465,3.084736590016993,0.3084736590016993,4.432020879060016,5.641237622346678
extended,dimension,8.0,8,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,14.990626706859912,22.010113280947515,2.201011328094752,10.6766445037942,19.304608909925623
extended,dimension,8.0,8,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,4.984468418280544,3.0646412634538467,0.3064641263453846,4.383798730643591,5.585138105917498
extended,dimension,9.0,9,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,4.8381520484443,3.121426196719089,0.3121426196719089,4.226352513887359,5.4499515830012415
extended,dimension,9.0,9,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,13.647318235020837,17.969933878547135,1.7969933878547135,10.1252111948256,17.169425275216074
extended,dimension,9.0,9,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,4.8532871135896105,3.140103960335233,0.3140103960335233,4.237826737363905,5.468747489815316
extended,dimension,10.0,10,3200,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,4.463015512567802,2.046442225477449,0.2046442225477449,4.061912836374222,4.864118188761382
extended,dimension,10.0,10,3200,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,9.741941523094322,12.859977356951369,1.2859977356951366,7.221385961131855,12.26249708505679
extended,dimension,10.0,10,3200,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,4.412628012156457,2.0084336665327727,0.2008433666532772,4.018975013516034,4.80628101079688
extended,sample_size,100.0,8,100,1.5,LibraryDP,alpha_mape_recomputed,100,100,0.0,20.91901271323681,15.15915220976871,1.515915220976871,17.947818880122142,23.89020654635148
extended,sample_size,100.0,8,100,1.5,LibraryGreedy,alpha_mape_recomputed,100,100,0.0,29.393678573646596,28.429929225182267,2.842992922518227,23.82141244551087,34.96594470178232
extended,sample_size,100.0,8,100,1.5,OracleDP,alpha_mape_recomputed,100,100,0.0,20.48030728580961,14.048838569625897,1.4048838569625894,17.726734926162933,23.233879645456284
