alpha_regime,sweep,N,anchor_d,anchor_N,kbar_in,d,method,true_family,selected_family,count,row_rate
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Binomial,Geom,2,0.0161290322580645
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Binomial,Binomial,95,0.7661290322580645
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Binomial,Bernoulli,1,0.0080645161290322
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Bernoulli,Poisson,18,0.1294964028776978
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Bernoulli,NB,12,0.0863309352517985
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Bernoulli,Geom,10,0.0719424460431654
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Bernoulli,Binomial,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryDP,Bernoulli,Bernoulli,99,0.7122302158273381
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Poisson,Poisson,96,0.8067226890756303
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Poisson,NB,11,0.0924369747899159
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Poisson,ZIP,1,0.0084033613445378
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Poisson,Geom,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Poisson,Binomial,9,0.0756302521008403
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Poisson,Bernoulli,2,0.0168067226890756
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,NB,Poisson,19,0.1283783783783783
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,NB,NB,111,0.75
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,NB,ZIP,1,0.0067567567567567
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,NB,Geom,8,0.054054054054054
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,NB,Binomial,3,0.0202702702702702
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,NB,Bernoulli,6,0.0405405405405405
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,ZIP,Poisson,6,0.0483870967741935
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,ZIP,NB,15,0.1209677419354838
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,ZIP,ZIP,86,0.6935483870967742
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,ZIP,Geom,14,0.1129032258064516
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,ZIP,Binomial,1,0.0080645161290322
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,ZIP,Bernoulli,2,0.0161290322580645
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Geom,Poisson,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Geom,NB,34,0.2328767123287671
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Geom,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Geom,Geom,109,0.7465753424657534
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Geom,Binomial,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Geom,Bernoulli,3,0.0205479452054794
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Binomial,Poisson,16,0.1290322580645161
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Binomial,NB,12,0.0967741935483871
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Binomial,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Binomial,Geom,2,0.0161290322580645
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Binomial,Binomial,94,0.7580645161290323
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Binomial,Bernoulli,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Bernoulli,Poisson,13,0.0935251798561151
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Bernoulli,NB,19,0.1366906474820144
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Bernoulli,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Bernoulli,Geom,10,0.0719424460431654
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Bernoulli,Binomial,1,0.0071942446043165
expanded,N,2400.0,8,2400,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,96,0.6906474820143885
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,2400.0,8,2400,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Poisson,Poisson,111,0.9327731092436976
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Poisson,NB,7,0.0588235294117647
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Poisson,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Poisson,Geom,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Poisson,Binomial,1,0.0084033613445378
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Poisson,Bernoulli,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,NB,Poisson,12,0.081081081081081
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,NB,NB,126,0.8513513513513513
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,NB,ZIP,2,0.0135135135135135
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,NB,Geom,4,0.027027027027027
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,NB,Binomial,1,0.0067567567567567
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,NB,Bernoulli,3,0.0202702702702702
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,ZIP,Poisson,2,0.0161290322580645
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,ZIP,NB,9,0.0725806451612903
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,ZIP,ZIP,101,0.8145161290322581
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,ZIP,Geom,10,0.0806451612903225
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,ZIP,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,ZIP,Bernoulli,2,0.0161290322580645
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Geom,Poisson,1,0.0068493150684931
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Geom,NB,36,0.2465753424657534
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Geom,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Geom,Geom,103,0.7054794520547946
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Geom,Binomial,1,0.0068493150684931
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Geom,Bernoulli,5,0.0342465753424657
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Binomial,Poisson,14,0.1129032258064516
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Binomial,NB,7,0.0564516129032258
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Binomial,Geom,3,0.0241935483870967
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Binomial,Binomial,98,0.7903225806451613
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Binomial,Bernoulli,2,0.0161290322580645
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Bernoulli,Poisson,11,0.079136690647482
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Bernoulli,NB,12,0.0863309352517985
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Bernoulli,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Bernoulli,Geom,7,0.0503597122302158
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Bernoulli,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryDP,Bernoulli,Bernoulli,109,0.7841726618705036
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Poisson,Poisson,97,0.8151260504201681
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Poisson,NB,12,0.1008403361344537
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Poisson,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Poisson,Geom,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Poisson,Binomial,8,0.0672268907563025
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Poisson,Bernoulli,2,0.0168067226890756
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,NB,Poisson,13,0.0878378378378378
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,NB,NB,114,0.7702702702702703
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,NB,ZIP,4,0.027027027027027
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,NB,Geom,6,0.0405405405405405
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,NB,Binomial,5,0.0337837837837837
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,NB,Bernoulli,6,0.0405405405405405
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,ZIP,Poisson,6,0.0483870967741935
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,ZIP,NB,12,0.0967741935483871
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,ZIP,ZIP,93,0.75
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,ZIP,Geom,10,0.0806451612903225
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,ZIP,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,ZIP,Bernoulli,3,0.0241935483870967
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Geom,Poisson,2,0.0136986301369863
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Geom,NB,32,0.2191780821917808
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Geom,ZIP,1,0.0068493150684931
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Geom,Geom,109,0.7465753424657534
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Geom,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Geom,Bernoulli,2,0.0136986301369863
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Binomial,Poisson,18,0.1451612903225806
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Binomial,NB,6,0.0483870967741935
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Binomial,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Binomial,Geom,2,0.0161290322580645
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Binomial,Binomial,95,0.7661290322580645
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Binomial,Bernoulli,3,0.0241935483870967
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Bernoulli,Poisson,9,0.0647482014388489
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Bernoulli,NB,17,0.1223021582733813
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Bernoulli,ZIP,4,0.0287769784172661
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Bernoulli,Geom,11,0.079136690647482
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Bernoulli,Binomial,1,0.0071942446043165
expanded,N,3200.0,8,3200,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,97,0.697841726618705
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Bernoulli,NB,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Bernoulli,ZIP,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Bernoulli,Geom,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Bernoulli,Binomial,0,0.0
expanded,N,3200.0,8,3200,1.5,8,OracleDP,Bernoulli,Bernoulli,139,1.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Poisson,Poisson,107,0.8991596638655462
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Poisson,NB,7,0.0588235294117647
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Poisson,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Poisson,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Poisson,Binomial,5,0.042016806722689
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Poisson,Bernoulli,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,NB,Poisson,10,0.0675675675675675
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,NB,NB,130,0.8783783783783784
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,NB,ZIP,2,0.0135135135135135
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,NB,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,NB,Binomial,2,0.0135135135135135
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,NB,Bernoulli,4,0.027027027027027
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,ZIP,Poisson,1,0.0080645161290322
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,ZIP,NB,8,0.064516129032258
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,ZIP,ZIP,108,0.8709677419354839
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,ZIP,Geom,6,0.0483870967741935
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,ZIP,Binomial,1,0.0080645161290322
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,ZIP,Bernoulli,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Geom,Poisson,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Geom,NB,39,0.2671232876712329
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Geom,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Geom,Geom,101,0.6917808219178082
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Geom,Binomial,1,0.0068493150684931
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Geom,Bernoulli,5,0.0342465753424657
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Binomial,Poisson,12,0.0967741935483871
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Binomial,NB,10,0.0806451612903225
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Binomial,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Binomial,Geom,1,0.0080645161290322
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Binomial,Binomial,99,0.7983870967741935
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Binomial,Bernoulli,2,0.0161290322580645
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Bernoulli,Poisson,11,0.079136690647482
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Bernoulli,NB,15,0.1079136690647482
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Bernoulli,ZIP,1,0.0071942446043165
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Bernoulli,Geom,6,0.0431654676258992
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Bernoulli,Binomial,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryDP,Bernoulli,Bernoulli,106,0.762589928057554
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Poisson,Poisson,96,0.8067226890756303
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Poisson,NB,13,0.1092436974789916
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Poisson,ZIP,1,0.0084033613445378
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Poisson,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Poisson,Binomial,8,0.0672268907563025
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Poisson,Bernoulli,1,0.0084033613445378
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,NB,Poisson,12,0.081081081081081
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,NB,NB,115,0.777027027027027
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,NB,ZIP,5,0.0337837837837837
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,NB,Geom,8,0.054054054054054
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,NB,Binomial,3,0.0202702702702702
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,NB,Bernoulli,5,0.0337837837837837
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,ZIP,Poisson,4,0.032258064516129
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,ZIP,NB,13,0.1048387096774193
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,ZIP,ZIP,97,0.782258064516129
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,ZIP,Geom,6,0.0483870967741935
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,ZIP,Binomial,1,0.0080645161290322
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,ZIP,Bernoulli,3,0.0241935483870967
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Geom,Poisson,1,0.0068493150684931
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Geom,NB,42,0.2876712328767123
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Geom,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Geom,Geom,100,0.684931506849315
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Geom,Binomial,1,0.0068493150684931
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Geom,Bernoulli,2,0.0136986301369863
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Binomial,Poisson,15,0.1209677419354838
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Binomial,NB,8,0.064516129032258
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Binomial,ZIP,1,0.0080645161290322
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Binomial,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Binomial,Binomial,98,0.7903225806451613
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Binomial,Bernoulli,2,0.0161290322580645
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Bernoulli,Poisson,9,0.0647482014388489
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Bernoulli,NB,17,0.1223021582733813
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Bernoulli,ZIP,5,0.0359712230215827
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Bernoulli,Geom,6,0.0431654676258992
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Bernoulli,Binomial,1,0.0071942446043165
expanded,N,6400.0,8,6400,1.5,8,LibraryGreedy,Bernoulli,Bernoulli,101,0.7266187050359713
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Poisson,Poisson,119,1.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Poisson,NB,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Poisson,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Poisson,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Poisson,Binomial,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Poisson,Bernoulli,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,NB,Poisson,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,NB,NB,148,1.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,NB,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,NB,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,NB,Binomial,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,NB,Bernoulli,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,ZIP,Poisson,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,ZIP,NB,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,ZIP,ZIP,124,1.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,ZIP,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,ZIP,Binomial,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,ZIP,Bernoulli,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Geom,Poisson,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Geom,NB,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Geom,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Geom,Geom,146,1.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Geom,Binomial,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Geom,Bernoulli,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Binomial,Poisson,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Binomial,NB,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Binomial,ZIP,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Binomial,Geom,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Binomial,Binomial,124,1.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Binomial,Bernoulli,0,0.0
expanded,N,6400.0,8,6400,1.5,8,OracleDP,Bernoulli,Poisson,0,0.0
